event_id,fold,y_pred,y_actual,bet_side,bookmaker,american_odds,decimal_odds,won,pnl,clv,mode
op_2023-2024_PHI_CHI_2024-01-03,4,-0.026160480454564095,-0.04659887030720711,away,bet365,475,5.75,False,-100.0,0.04659887030720711,bet365
op_2023-2024_NOP_BKN_2024-01-03,4,0.014340332709252834,-0.03317534178495407,home,bet365,-263,1.3802281368821292,True,38.02281368821292,-0.03317534178495407,bet365
op_2023-2024_OKC_BOS_2024-01-03,4,-0.05934526026248932,-0.08443903923034668,away,bet365,-120,1.8333333333333335,False,-100.0,0.08443903923034668,bet365
op_2023-2024_GSW_ORL_2024-01-03,4,-0.006430974695831537,0.007929223589599133,away,bet365,135,2.35,False,-100.0,-0.007929223589599133,bet365
op_2023-2024_IND_MIL_2024-01-04,4,0.015151552855968475,-0.016165927052497864,home,bet365,130,2.3,True,129.99999999999997,-0.016165927052497864,bet365
op_2023-2024_CLE_WAS_2024-01-04,4,-0.030532479286193848,-0.01610131375491619,away,bet365,350,4.5,False,-100.0,0.01610131375491619,bet365
op_2023-2024_ATL_OKC_2024-01-04,4,-0.027122123166918755,0.03257336840033531,away,bet365,-120,1.8333333333333335,False,-100.0,-0.03257336840033531,bet365
op_2023-2024_MIN_NOP_2024-01-04,4,-0.02932867221534252,-0.030289961025118828,away,bet365,220,3.2,True,220.00000000000003,0.030289961025118828,bet365
op_2023-2024_HOU_BKN_2024-01-04,4,-0.02932867221534252,-0.09398390352725983,away,bet365,220,3.2,False,-100.0,0.09398390352725983,bet365
op_2023-2024_MEM_TOR_2024-01-04,4,0.010087618604302406,-0.010904894210398197,home,bet365,-120,1.8333333333333335,False,-100.0,-0.010904894210398197,bet365
op_2023-2024_DAL_POR_2024-01-04,4,-0.008150170557200909,0.0,away,bet365,450,5.5,False,-100.0,-0.0,bet365
op_2023-2024_NYK_CHI_2024-01-04,4,-0.020546546205878258,0.003945982549339533,away,bet365,275,3.75,False,-100.0,-0.003945982549339533,bet365
op_2023-2024_PHX_LAC_2024-01-04,4,0.08253493160009384,-0.0323655903339386,home,bet365,125,2.25,False,-100.0,-0.0323655903339386,bet365
op_2023-2024_UTA_DET_2024-01-04,4,-0.030264846980571747,0.003945982549339533,away,bet365,275,3.75,False,-100.0,-0.003945982549339533,bet365
op_2023-2024_LAL_MIA_2024-01-04,4,-0.012216076254844666,-0.035393256694078445,away,bet365,205,3.05,True,204.99999999999997,0.035393256694078445,bet365
op_2023-2024_SAC_ORL_2024-01-04,4,-0.024512216448783875,0.05257553607225418,away,bet365,145,2.45,False,-100.0,-0.05257553607225418,bet365
op_2023-2024_SAS_MIL_2024-01-05,4,0.005324333440512419,-0.01942901685833931,home,bet365,375,4.75,False,-100.0,-0.01942901685833931,bet365
op_2023-2024_GSW_DEN_2024-01-05,4,-0.009835552424192429,-0.04340603947639465,away,bet365,-141,1.7092198581560285,True,70.92198581560285,0.04340603947639465,bet365
op_2023-2024_IND_ATL_2024-01-06,4,-0.01920517347753048,-0.0606173612177372,away,bet365,155,2.55,False,-100.0,0.0606173612177372,bet365
op_2023-2024_BOS_UTA_2024-01-06,4,-0.015441869385540485,-0.0186847522854805,away,bet365,850,9.5,False,-100.0,0.0186847522854805,bet365
op_2023-2024_BKN_OKC_2024-01-06,4,0.010754043236374855,0.029076620936393738,home,bet365,180,2.8,True,179.99999999999997,0.029076620936393738,bet365
op_2023-2024_PHI_NYK_2024-01-06,4,-0.0056846728548407555,-0.030297398567199707,away,bet365,200,3.0,True,200.0,0.030297398567199707,bet365
op_2023-2024_CLE_WAS_2024-01-06,4,-0.03423870727419853,-0.03502305969595909,away,bet365,475,5.75,False,-100.0,0.03502305969595909,bet365
op_2023-2024_CHI_CHA_2024-01-06,4,-0.009939411655068398,0.006181229371577501,away,bet365,290,3.9,False,-100.0,-0.006181229371577501,bet365
op_2023-2024_NOP_LAC_2024-01-06,4,-0.013972525484859943,0.0,away,bet365,-110,1.9090909090909092,True,90.90909090909092,-0.0,bet365
op_2023-2024_DAL_POR_2024-01-06,4,-0.007792890537530184,-0.09026927500963211,away,bet365,400,5.0,False,-100.0,0.09026927500963211,bet365
op_2023-2024_DEN_ORL_2024-01-06,4,-0.005765735171735287,-0.010760998353362083,away,bet365,400,5.0,True,400.0,0.010760998353362083,bet365
op_2023-2024_MIN_POR_2024-01-13,4,-0.022952837869524956,0.0,away,bet365,850,9.5,False,-100.0,-0.0,bet365
op_2023-2024_MIA_ORL_2024-01-13,4,-0.01388661377131939,-0.058143388479948044,away,bet365,135,2.35,False,-100.0,0.058143388479948044,bet365
op_2023-2024_CHI_GSW_2024-01-13,4,-0.012075932696461678,-0.01104044634848833,away,bet365,125,2.25,True,125.0,0.01104044634848833,bet365
op_2023-2024_MEM_LAC_2024-01-13,4,0.00901132170110941,-0.00651049567386508,home,bet365,270,3.7,False,-100.0,-0.00651049567386508,bet365
op_2023-2024_UTA_TOR_2024-01-13,4,0.005272683687508106,-0.030304601415991783,home,bet365,-141,1.7092198581560285,True,70.92198581560285,-0.030304601415991783,bet365
op_2023-2024_DEN_NOP_2024-01-13,4,0.005598023999482393,-0.0056183007545769215,home,bet365,-233,1.4291845493562232,True,42.91845493562232,-0.0056183007545769215,bet365
op_2023-2024_BOS_HOU_2024-01-14,4,-0.0054125115275382996,-0.007177998311817646,away,bet365,750,8.5,False,-100.0,0.007177998311817646,bet365
op_2023-2024_MEM_NYK_2024-01-14,4,0.008365192450582981,-0.07851880043745041,home,bet365,250,3.5,False,-100.0,-0.07851880043745041,bet365
op_2023-2024_DAL_NOP_2024-01-14,4,0.012509036809206009,0.11601017415523529,home,bet365,-130,1.7692307692307692,False,-100.0,0.11601017415523529,bet365
op_2023-2024_SAS_CHI_2024-01-14,4,0.0068026212975382805,-0.04103200510144234,home,bet365,170,2.7,False,-100.0,-0.04103200510144234,bet365
op_2023-2024_DEN_IND_2024-01-14,4,-0.008811863139271736,-0.008668018504977226,away,bet365,425,5.25,False,-100.0,0.008668018504977226,bet365
op_2023-2024_MIN_LAC_2024-01-15,4,-0.03972757235169411,-0.01083423662930727,away,bet365,-105,1.9523809523809523,False,-100.0,0.01083423662930727,bet365
op_2023-2024_DAL_NOP_2024-01-15,4,0.06970712542533875,-0.023498916998505592,home,bet365,145,2.45,True,145.00000000000003,-0.023498916998505592,bet365
op_2023-2024_ATL_SAS_2024-01-15,4,0.005317380651831627,0.018005184829235077,home,bet365,-312,1.3205128205128205,True,32.05128205128205,0.018005184829235077,bet365
op_2023-2024_MEM_GSW_2024-01-15,4,0.012806345708668232,0.03874148800969124,home,bet365,300,4.0,True,300.0,0.03874148800969124,bet365
op_2023-2024_TOR_BOS_2024-01-16,4,-0.022167235612869263,-0.008233023807406425,away,bet365,-263,1.3802281368821292,True,38.02281368821292,0.008233023807406425,bet365
op_2023-2024_LAL_OKC_2024-01-16,4,-0.021445704624056816,-0.09555171430110931,away,bet365,100,2.0,False,-100.0,0.09555171430110931,bet365
op_2023-2024_PHI_DEN_2024-01-17,4,0.09096194803714752,0.03246753290295601,home,bet365,-110,1.9090909090909092,True,90.90909090909092,0.03246753290295601,bet365
op_2023-2024_PHX_SAC_2024-01-17,4,-0.01011849194765091,-0.00978879351168871,away,bet365,150,2.5,False,-100.0,0.00978879351168871,bet365
op_2023-2024_LAC_OKC_2024-01-17,4,-0.01011849194765091,0.03131789714097977,away,bet365,165,2.65,False,-100.0,-0.03131789714097977,bet365
op_2023-2024_DET_MIN_2024-01-18,4,0.007908624596893787,0.01625177264213562,home,bet365,600,7.0,False,-100.0,0.01625177264213562,bet365
op_2023-2024_NYK_HOU_2024-01-18,4,-0.015564538538455963,0.09223127365112305,away,bet365,150,2.5,False,-100.0,-0.09223127365112305,bet365
op_2023-2024_ATL_ORL_2024-01-18,4,-0.014637952670454979,0.0323655903339386,away,bet365,125,2.25,False,-100.0,-0.0323655903339386,bet365
op_2023-2024_CLE_MIL_2024-01-18,4,-0.018250880762934685,0.14892171323299408,away,bet365,-169,1.5917159763313609,False,-100.0,-0.14892171323299408,bet365
op_2023-2024_TOR_MIA_2024-01-18,4,-0.007019517011940479,-0.031069042161107063,away,bet365,-130,1.7692307692307692,False,-100.0,0.031069042161107063,bet365
op_2023-2024_BOS_SAS_2024-01-18,4,-0.008236346766352654,-0.011506753042340279,away,bet365,850,9.5,False,-100.0,0.011506753042340279,bet365
op_2023-2024_NOP_CHA_2024-01-18,4,-0.007328880950808525,-0.022801224142313004,away,bet365,600,7.0,False,-100.0,0.022801224142313004,bet365
op_2023-2024_LAL_DAL_2024-01-18,4,-0.020247193053364754,-0.02472756616771221,away,bet365,140,2.4,False,-100.0,0.02472756616771221,bet365
op_2023-2024_POR_BKN_2024-01-18,4,-0.008110109716653824,-0.035364214330911636,away,bet365,-185,1.5405405405405406,False,-100.0,0.035364214330911636,bet365
op_2023-2024_NYK_WAS_2024-01-19,4,-0.028834806755185127,0.031249215826392174,away,bet365,400,5.0,False,-100.0,-0.031249215826392174,bet365
op_2023-2024_MIN_MEM_2024-01-19,4,-0.011195538565516472,0.011566496454179287,away,bet365,500,6.0,False,-100.0,-0.011566496454179287,bet365
op_2023-2024_SAC_IND_2024-01-19,4,-0.012406164780259132,-0.01898932456970215,away,bet365,300,4.0,True,300.0,0.01898932456970215,bet365
op_2023-2024_BOS_DEN_2024-01-20,4,-0.005043679848313332,0.046279456466436386,away,bet365,180,2.8,True,179.99999999999997,-0.046279456466436386,bet365
op_2023-2024_POR_IND_2024-01-20,4,0.01193219143897295,-0.09296774864196777,home,bet365,170,2.7,True,170.00000000000003,-0.09296774864196777,bet365
op_2023-2024_LAL_BKN_2024-01-20,4,0.005019841715693474,0.008036165498197079,home,bet365,-270,1.3703703703703702,False,-100.0,0.008036165498197079,bet365
op_2023-2024_DET_MIL_2024-01-20,4,0.006202188320457935,0.0,home,bet365,650,7.5,False,-100.0,0.0,bet365
op_2023-2024_WAS_SAS_2024-01-21,4,0.011958353221416473,0.0,home,bet365,-130,1.7692307692307692,False,-100.0,0.0,bet365
op_2023-2024_CHA_PHI_2024-01-21,4,0.010186559520661831,-0.022581197321414948,home,bet365,425,5.25,False,-100.0,-0.022581197321414948,bet365
op_2023-2024_NYK_TOR_2024-01-21,4,0.005947589874267578,0.0,home,bet365,-303,1.33003300330033,True,33.003300330033,0.0,bet365
op_2023-2024_MIN_OKC_2024-01-21,4,0.010878074914216995,0.01104044634848833,home,bet365,-141,1.7092198581560285,False,-100.0,0.01104044634848833,bet365
op_2023-2024_CHI_MEM_2024-01-21,4,-0.006683875806629658,-0.01150532253086567,away,bet365,260,3.6,False,-100.0,0.01150532253086567,bet365
op_2023-2024_HOU_UTA_2024-01-21,4,-0.013615291565656662,-0.031069042161107063,away,bet365,125,2.25,False,-100.0,0.031069042161107063,bet365
op_2023-2024_LAC_BKN_2024-01-21,4,-0.01975167728960514,-0.006263303104788065,away,bet365,390,4.9,False,-100.0,0.006263303104788065,bet365
op_2023-2024_ORL_MIA_2024-01-21,4,-0.012486392632126808,0.021739130839705467,away,bet365,-120,1.8333333333333335,False,-100.0,-0.021739130839705467,bet365
op_2023-2024_TOR_MEM_2024-01-23,4,0.010878666304051876,0.014768816530704498,home,bet365,-250,1.4,False,-100.0,0.014768816530704498,bet365
op_2023-2024_MIN_CHA_2024-01-23,4,-0.00609538983553648,-0.040770046412944794,away,bet365,1000,11.0,True,1000.0,0.040770046412944794,bet365
op_2023-2024_DAL_BOS_2024-01-23,4,-0.05046120285987854,-0.020028594881296158,away,bet365,-130,1.7692307692307692,True,76.92307692307692,0.020028594881296158,bet365
op_2023-2024_PHX_CHI_2024-01-23,4,0.027144428342580795,-0.014392455108463764,home,bet365,-222,1.4504504504504505,True,45.04504504504505,-0.014392455108463764,bet365
op_2023-2024_SAC_ATL_2024-01-23,4,-0.021639961749315262,-0.03009282797574997,away,bet365,325,4.25,False,-100.0,0.03009282797574997,bet365
op_2023-2024_IND_DEN_2024-01-24,4,-0.010433503426611423,-0.06474163383245468,away,bet365,-149,1.6711409395973154,True,67.11409395973153,0.06474163383245468,bet365
op_2023-2024_OKC_POR_2024-01-24,4,-0.008794247172772884,-0.03564112260937691,away,bet365,850,9.5,False,-100.0,0.03564112260937691,bet365
op_2023-2024_LAC_LAL_2024-01-24,4,0.0289606973528862,0.09034480154514313,home,bet365,-244,1.4098360655737705,True,40.98360655737705,0.09034480154514313,bet365
op_2023-2024_DET_CHA_2024-01-25,4,0.04865787923336029,0.04175976663827896,home,bet365,-115,1.8695652173913042,True,86.95652173913042,0.04175976663827896,bet365
op_2023-2024_MIA_MEM_2024-01-25,4,-0.01943177543580532,0.01549897063523531,away,bet365,400,5.0,True,400.0,-0.01549897063523531,bet365
op_2023-2024_HOU_POR_2024-01-25,4,-0.01481714192777872,-0.017839115113019943,away,bet365,390,4.9,True,390.00000000000006,0.017839115113019943,bet365
op_2023-2024_GSW_ATL_2024-01-25,4,0.016817307099699974,-0.01689780317246914,home,bet365,-263,1.3802281368821292,True,38.02281368821292,-0.01689780317246914,bet365
op_2023-2024_NYK_DEN_2024-01-26,4,-0.00870774406939745,0.01017813105136156,away,bet365,-141,1.7092198581560285,False,-100.0,-0.01017813105136156,bet365
op_2023-2024_MIA_BOS_2024-01-26,4,0.011611569672822952,-0.03716693073511124,home,bet365,220,3.2,False,-100.0,-0.03716693073511124,bet365
op_2023-2024_BKN_MIN_2024-01-26,4,0.0050714509561657906,0.023498916998505592,home,bet365,160,2.6,False,-100.0,0.023498916998505592,bet365
op_2023-2024_LAL_CHI_2024-01-26,4,-0.008265668526291847,0.011118403635919094,away,bet365,180,2.8,False,-100.0,-0.011118403635919094,bet365
op_2023-2024_TOR_LAC_2024-01-27,4,0.00950591079890728,-0.004175495821982622,home,bet365,265,3.65,False,-100.0,-0.004175495821982622,bet365
op_2023-2024_NOP_OKC_2024-01-27,4,-0.0058601610362529755,-0.07433313131332397,away,bet365,115,2.15,True,114.99999999999999,0.07433313131332397,bet365
op_2023-2024_MEM_ORL_2024-01-27,4,0.012506122700870037,-0.02154368907213211,home,bet365,180,2.8,True,179.99999999999997,-0.02154368907213211,bet365
op_2023-2024_SAS_POR_2024-01-27,4,-0.013471929356455803,0.08693355321884155,away,bet365,110,2.1,False,-100.0,-0.08693355321884155,bet365
op_2023-2024_MIL_NOP_2024-01-28,4,0.07670348137617111,0.04786738380789757,home,bet365,-130,1.7692307692307692,True,76.92307692307692,0.04786738380789757,bet365
op_2023-2024_GSW_LAL_2024-01-28,4,0.012858357280492783,-0.010276006534695625,home,bet365,-130,1.7692307692307692,False,-100.0,-0.010276006534695625,bet365
op_2023-2024_SAS_MIN_2024-01-28,4,0.005198679864406586,0.0,home,bet365,400,5.0,True,400.0,0.0,bet365
op_2023-2024_DAL_SAC_2024-01-28,4,0.07779382169246674,-0.07322342693805695,home,bet365,110,2.1,False,-100.0,-0.07322342693805695,bet365
op_2023-2024_DET_OKC_2024-01-28,4,0.005103445611894131,0.016956372186541557,home,bet365,700,8.0,True,700.0,0.016956372186541557,bet365
op_2023-2024_IND_MEM_2024-01-28,4,-0.012705724686384201,-0.07950827479362488,away,bet365,375,4.75,False,-100.0,0.07950827479362488,bet365
op_2023-2024_POR_CHI_2024-01-29,4,-0.01589766889810562,0.03317534178495407,away,bet365,-263,1.3802281368821292,True,38.02281368821292,-0.03317534178495407,bet365
op_2023-2024_CLE_LAC_2024-01-30,4,-0.005214676260948181,0.010276006534695625,away,bet365,-130,1.7692307692307692,False,-100.0,-0.010276006534695625,bet365
op_2023-2024_CHA_NYK_2024-01-30,4,0.05374220386147499,-0.04523901268839836,home,bet365,270,3.7,False,-100.0,-0.04523901268839836,bet365
op_2023-2024_BKN_UTA_2024-01-30,4,0.013217806816101074,0.0,home,bet365,-105,1.9523809523809523,True,95.23809523809523,0.0,bet365
op_2023-2024_BOS_NOP_2024-01-30,4,-0.020626358687877655,-0.023164821788668633,away,bet365,300,4.0,False,-100.0,0.023164821788668633,bet365
op_2023-2024_MIA_PHX_2024-01-30,4,-0.010911769233644009,-0.05358416959643364,away,bet365,145,2.45,True,145.00000000000003,0.05358416959643364,bet365
op_2023-2024_MEM_SAC_2024-01-30,4,0.015643775463104248,-0.03782549872994423,home,bet365,300,4.0,False,-100.0,-0.03782549872994423,bet365
op_2023-2024_HOU_LAL_2024-01-30,4,-0.017185086384415627,0.0,away,bet365,-115,1.8695652173913042,False,-100.0,-0.0,bet365
op_2023-2024_OKC_MIN_2024-01-30,4,-0.0057311393320560455,0.0,away,bet365,120,2.2,True,120.00000000000001,-0.0,bet365
op_2023-2024_DAL_ORL_2024-01-30,4,0.012514486908912659,-0.03818308189511299,home,bet365,-204,1.4901960784313726,True,49.01960784313726,-0.03818308189511299,bet365
op_2023-2024_DEN_MIL_2024-01-30,4,-0.006167909130454063,0.00978879351168871,away,bet365,145,2.45,False,-100.0,-0.00978879351168871,bet365
op_2023-2024_POR_PHI_2024-01-30,4,0.06348294764757156,0.1395656168460846,home,bet365,375,4.75,True,375.0,0.1395656168460846,bet365
op_2023-2024_ATL_LAL_2024-01-31,4,0.028087835758924484,0.05257553607225418,home,bet365,-169,1.5917159763313609,True,59.17159763313609,0.05257553607225418,bet365
op_2023-2024_NYK_UTA_2024-01-31,4,-0.011238235980272293,-0.016165927052497864,away,bet365,140,2.4,False,-100.0,0.016165927052497864,bet365
op_2023-2024_BOS_IND_2024-01-31,4,0.005293499678373337,0.08275078982114792,home,bet365,-222,1.4504504504504505,True,45.04504504504505,0.08275078982114792,bet365
op_2023-2024_CHI_TOR_2024-01-31,4,-0.03803735598921776,0.060671910643577576,away,bet365,170,2.7,True,170.00000000000003,-0.060671910643577576,bet365
op_2023-2024_GSW_PHI_2024-01-31,4,-0.03880695998668671,-0.09720955789089203,away,bet365,160,2.6,False,-100.0,0.09720955789089203,bet365
op_2023-2024_CLE_DET_2024-02-01,4,-0.006932028569281101,0.015327701345086098,away,bet365,550,6.5,False,-100.0,-0.015327701345086098,bet365
op_2023-2024_WAS_LAC_2024-02-01,4,0.007260369136929512,0.088968925178051,home,bet365,600,7.0,False,-100.0,0.088968925178051,bet365
op_2023-2024_OKC_DEN_2024-02-01,4,0.009460744448006153,0.13701458275318146,home,bet365,-120,1.8333333333333335,True,83.33333333333334,0.13701458275318146,bet365
op_2023-2024_MIN_DAL_2024-02-01,4,-0.033892516046762466,-0.024134371429681778,away,bet365,750,8.5,False,-100.0,0.024134371429681778,bet365
op_2023-2024_HOU_NOP_2024-02-01,4,0.0054011293686926365,0.08451126515865326,home,bet365,120,2.2,False,-100.0,0.08451126515865326,bet365
op_2023-2024_BOS_LAL_2024-02-02,4,-0.007504317909479141,0.08969156444072723,away,bet365,400,5.0,True,400.0,-0.08969156444072723,bet365
op_2023-2024_NYK_IND_2024-02-02,4,-0.005111977458000183,-0.06607261300086975,away,bet365,140,2.4,False,-100.0,0.06607261300086975,bet365
op_2023-2024_MEM_CLE_2024-02-02,4,0.008751392364501953,-0.10995134711265564,home,bet365,170,2.7,False,-100.0,-0.10995134711265564,bet365
op_2023-2024_UTA_PHI_2024-02-02,4,-0.005636732093989849,0.013710123486816883,away,bet365,150,2.5,True,150.0,-0.013710123486816883,bet365
op_2023-2024_WAS_MIA_2024-02-03,4,-0.005285301245748997,0.006740008946508169,away,bet365,-345,1.289855072463768,True,28.985507246376805,-0.006740008946508169,bet365
op_2023-2024_DET_LAC_2024-02-03,4,0.007839995436370373,-0.006987154018133879,home,bet365,475,5.75,False,-100.0,-0.006987154018133879,bet365
op_2023-2024_HOU_TOR_2024-02-03,4,0.006879820954054594,-0.028394289314746857,home,bet365,-204,1.4901960784313726,True,49.01960784313726,-0.028394289314746857,bet365
op_2023-2024_SAS_NOP_2024-02-03,4,-0.024092135950922966,-0.029130766168236732,away,bet365,-278,1.3597122302158273,True,35.97122302158273,0.029130766168236732,bet365
op_2023-2024_MEM_GSW_2024-02-03,4,-0.009019168093800545,-0.06181001663208008,away,bet365,-227,1.4405286343612334,True,44.05286343612333,0.06181001663208008,bet365
op_2023-2024_OKC_CHA_2024-02-03,4,-0.017382336780428886,-0.029701288789510727,away,bet365,1250,13.5,False,-100.0,0.029701288789510727,bet365
op_2023-2024_PHI_BKN_2024-02-03,4,0.016586054116487503,-0.06887178868055344,home,bet365,-159,1.6289308176100628,False,-100.0,-0.06887178868055344,bet365
op_2023-2024_ATL_GSW_2024-02-04,4,0.011028101667761803,-0.01017813105136156,home,bet365,-141,1.7092198581560285,True,70.92198581560285,-0.01017813105136156,bet365
op_2023-2024_NYK_LAL_2024-02-04,4,0.007715337909758091,-0.13228771090507507,home,bet365,-238,1.4201680672268908,False,-100.0,-0.13228771090507507,bet365
op_2023-2024_SAS_CLE_2024-02-04,4,0.011242162436246872,0.0,home,bet365,375,4.75,False,-100.0,0.0,bet365
op_2023-2024_DAL_MIL_2024-02-04,4,0.022531528025865555,-0.015567248687148094,home,bet365,135,2.35,False,-100.0,-0.015567248687148094,bet365
op_2023-2024_DET_ORL_2024-02-04,4,-0.020251739770174026,0.006535791791975498,away,bet365,-263,1.3802281368821292,True,38.02281368821292,-0.006535791791975498,bet365
op_2023-2024_WAS_PHX_2024-02-04,4,-0.010253512300550938,-0.04411788284778595,away,bet365,-385,1.2597402597402598,True,25.974025974025984,0.04411788284778595,bet365
op_2023-2024_CHA_IND_2024-02-04,4,-0.023523371666669846,-0.08725029230117798,away,bet365,-333,1.3003003003003002,True,30.03003003003002,0.08725029230117798,bet365
op_2023-2024_MIA_LAC_2024-02-04,5,0.009362137876451015,-0.047943294048309326,home,bet365,135,2.35,False,-100.0,-0.047943294048309326,bet365
op_2023-2024_UTA_MIL_2024-02-05,5,-0.014189273118972778,0.04175976663827896,away,bet365,-105,1.9523809523809523,False,-100.0,-0.04175976663827896,bet365
op_2023-2024_DEN_POR_2024-02-05,5,-0.005859225522726774,0.041029348969459534,away,bet365,600,7.0,False,-100.0,-0.041029348969459534,bet365
op_2023-2024_CLE_SAC_2024-02-06,5,-0.01882539503276348,-0.05337483435869217,away,bet365,210,3.1,False,-100.0,0.05337483435869217,bet365
op_2023-2024_PHI_DAL_2024-02-06,5,-0.032618213444948196,-0.05193789675831795,away,bet365,-115,1.8695652173913042,True,86.95652173913042,0.05193789675831795,bet365
op_2023-2024_ATL_LAC_2024-02-06,5,-0.01903330534696579,-0.0323655903339386,away,bet365,-149,1.6711409395973154,True,67.11409395973153,0.0323655903339386,bet365
op_2023-2024_IND_HOU_2024-02-07,5,0.007734125480055809,0.04539995640516281,home,bet365,-263,1.3802281368821292,True,38.02281368821292,0.04539995640516281,bet365
op_2023-2024_NYK_MEM_2024-02-07,5,0.022183971479535103,0.020196985453367233,home,bet365,-769,1.130039011703511,True,13.003901170351106,0.020196985453367233,bet365
op_2023-2024_CHI_MIN_2024-02-07,5,0.020371850579977036,0.019892558455467224,home,bet365,185,2.85,True,185.0,0.019892558455467224,bet365
op_2023-2024_UTA_OKC_2024-02-07,5,-0.03317311778664589,-0.008561639115214348,away,bet365,-149,1.6711409395973154,False,-100.0,0.008561639115214348,bet365
op_2023-2024_PHX_MIL_2024-02-07,5,0.03290686383843422,0.09598157554864883,home,bet365,-141,1.7092198581560285,True,70.92198581560285,0.09598157554864883,bet365
op_2023-2024_CHA_TOR_2024-02-08,5,0.009204265661537647,-0.004871089477092028,home,bet365,220,3.2,False,-100.0,-0.004871089477092028,bet365
op_2023-2024_WAS_CLE_2024-02-08,5,0.05400558561086655,0.0,home,bet365,475,5.75,False,-100.0,0.0,bet365
op_2023-2024_MIA_SAS_2024-02-08,5,-0.005839260760694742,0.02723616547882557,away,bet365,260,3.6,False,-100.0,-0.02723616547882557,bet365
op_2023-2024_BOS_ATL_2024-02-08,5,-0.012756858952343464,0.013536605052649975,away,bet365,475,5.75,False,-100.0,-0.013536605052649975,bet365
op_2023-2024_ORL_SAS_2024-02-09,5,-0.006290876772254705,-0.008668018504977226,away,bet365,425,5.25,False,-100.0,0.008668018504977226,bet365
op_2023-2024_NYK_DAL_2024-02-09,5,-0.029975999146699905,-0.15329211950302124,away,bet365,-120,1.8333333333333335,True,83.33333333333334,0.15329211950302124,bet365
op_2023-2024_MIL_MIN_2024-02-09,5,0.009707964025437832,-0.0644826665520668,home,bet365,-120,1.8333333333333335,False,-100.0,-0.0644826665520668,bet365
op_2023-2024_POR_DET_2024-02-09,5,-0.008076703175902367,-0.014684165827929974,away,bet365,170,2.7,True,170.00000000000003,0.014684165827929974,bet365
op_2023-2024_DEN_SAC_2024-02-15,5,-0.0094260573387146,-0.030297398567199707,away,bet365,200,3.0,True,200.0,0.030297398567199707,bet365
op_2023-2024_GSW_LAC_2024-02-15,5,0.030536429956555367,0.13335445523262024,home,bet365,110,2.1,False,-100.0,0.13335445523262024,bet365
op_2023-2024_MEM_MIL_2024-02-16,5,0.06495297700166702,-0.03320814669132233,home,bet365,525,6.25,True,525.0,-0.03320814669132233,bet365
op_2023-2024_POR_MIN_2024-02-16,5,-0.013968993909657001,-0.011575811542570591,away,bet365,-455,1.2197802197802199,True,21.97802197802199,0.011575811542570591,bet365
op_2023-2024_PHI_CLE_2024-02-24,5,-0.006248800549656153,0.06343463063240051,away,bet365,-169,1.5917159763313609,False,-100.0,-0.06343463063240051,bet365
op_2023-2024_OKC_WAS_2024-02-24,5,-0.017540620639920235,0.0,away,bet365,900,10.0,False,-100.0,-0.0,bet365
op_2023-2024_HOU_PHX_2024-02-24,5,-0.026940224692225456,0.01104044634848833,away,bet365,-149,1.6711409395973154,False,-100.0,-0.01104044634848833,bet365
op_2023-2024_MIN_MIL_2024-02-24,5,-0.008291931822896004,0.00887712836265564,away,bet365,160,2.6,True,160.0,-0.00887712836265564,bet365
op_2023-2024_LAL_SAS_2024-02-24,5,-0.0330042764544487,0.017839115113019943,away,bet365,350,4.5,False,-100.0,-0.017839115113019943,bet365
op_2023-2024_DET_ORL_2024-02-25,5,-0.012085613794624805,-0.03587077558040619,away,bet365,-278,1.3597122302158273,True,35.97122302158273,0.03587077558040619,bet365
op_2023-2024_NYK_BOS_2024-02-25,5,-0.017745699733495712,0.010362011380493641,away,bet365,-250,1.4,True,39.99999999999999,-0.010362011380493641,bet365
op_2023-2024_IND_DAL_2024-02-25,5,0.014349269680678844,-0.06342823803424835,home,bet365,-115,1.8695652173913042,True,86.95652173913042,-0.06342823803424835,bet365
op_2023-2024_ATL_ORL_2024-02-26,5,-0.02151218056678772,0.010728402063250542,away,bet365,100,2.0,False,-100.0,-0.010728402063250542,bet365
op_2023-2024_GSW_DEN_2024-02-26,5,-0.023794539272785187,0.0644826665520668,away,bet365,-120,1.8333333333333335,True,83.33333333333334,-0.0644826665520668,bet365
op_2023-2024_MEM_BKN_2024-02-27,5,0.01373323518782854,-0.030304601415991783,home,bet365,105,2.05,False,-100.0,-0.030304601415991783,bet365
op_2023-2024_CLE_DAL_2024-02-28,5,-0.01133358757942915,0.015567248687148094,away,bet365,135,2.35,False,-100.0,-0.015567248687148094,bet365
op_2023-2024_WAS_GSW_2024-02-28,5,-0.006817685905843973,-0.008668018504977226,away,bet365,-556,1.1798561151079137,True,17.985611510791365,0.008668018504977226,bet365
op_2023-2024_ATL_UTA_2024-02-28,5,-0.012912685982882977,-0.04134504869580269,away,bet365,125,2.25,False,-100.0,0.04134504869580269,bet365
op_2023-2024_NYK_NOP_2024-02-28,5,0.008474433794617653,-0.12262112647294998,home,bet365,120,2.2,False,-100.0,-0.12262112647294998,bet365
op_2023-2024_CHI_DET_2024-02-28,5,-0.01046832650899887,-0.03502305969595909,away,bet365,475,5.75,True,475.0,0.03502305969595909,bet365
op_2023-2024_POR_MIA_2024-02-28,5,0.005678410641849041,-0.008036165498197079,home,bet365,220,3.2,False,-100.0,-0.008036165498197079,bet365
