event_id,fold,y_pred,y_actual,bet_side,american_odds,decimal_odds,won,pnl,clv
op_2023-2024_SAS_MIN_2024-01-28,4,0.005198679864406586,0.0,home,400,5.0,True,400.0,0.0
op_2023-2024_DAL_SAC_2024-01-28,4,0.07779382169246674,-0.07322342693805695,home,110,2.1,False,-100.0,-0.07322342693805695
op_2023-2024_DET_OKC_2024-01-28,4,0.005103445611894131,0.016956372186541557,home,700,8.0,True,700.0,0.016956372186541557
op_2023-2024_IND_MEM_2024-01-28,4,-0.012705724686384201,-0.07950827479362488,away,375,4.75,False,-100.0,0.07950827479362488
op_2023-2024_POR_CHI_2024-01-29,4,-0.01589766889810562,0.03317534178495407,away,-263,1.3802281368821292,True,38.02281368821292,-0.03317534178495407
op_2023-2024_CLE_LAC_2024-01-30,4,-0.005214676260948181,0.010276006534695625,away,-130,1.7692307692307692,False,-100.0,-0.010276006534695625
op_2023-2024_CHA_NYK_2024-01-30,4,0.05374220386147499,-0.04523901268839836,home,270,3.7,False,-100.0,-0.04523901268839836
op_2023-2024_BKN_UTA_2024-01-30,4,0.013217806816101074,0.0,home,-105,1.9523809523809523,True,95.23809523809523,0.0
op_2023-2024_BOS_NOP_2024-01-30,4,-0.020626358687877655,-0.023164821788668633,away,300,4.0,False,-100.0,0.023164821788668633
op_2023-2024_MIA_PHX_2024-01-30,4,-0.010911769233644009,-0.05358416959643364,away,145,2.45,True,145.00000000000003,0.05358416959643364
op_2023-2024_MEM_SAC_2024-01-30,4,0.015643775463104248,-0.03782549872994423,home,300,4.0,False,-100.0,-0.03782549872994423
op_2023-2024_HOU_LAL_2024-01-30,4,-0.017185086384415627,0.0,away,-115,1.8695652173913042,False,-100.0,-0.0
op_2023-2024_OKC_MIN_2024-01-30,4,-0.0057311393320560455,0.0,away,120,2.2,True,120.00000000000001,-0.0
op_2023-2024_DAL_ORL_2024-01-30,4,0.012514486908912659,-0.03818308189511299,home,-204,1.4901960784313726,True,49.01960784313726,-0.03818308189511299
op_2023-2024_DEN_MIL_2024-01-30,4,-0.006167909130454063,0.00978879351168871,away,145,2.45,False,-100.0,-0.00978879351168871
op_2023-2024_POR_PHI_2024-01-30,4,0.06348294764757156,0.1395656168460846,home,375,4.75,True,375.0,0.1395656168460846
op_2023-2024_ATL_LAL_2024-01-31,4,0.028087835758924484,0.05257553607225418,home,-169,1.5917159763313609,True,59.17159763313609,0.05257553607225418
op_2023-2024_NYK_UTA_2024-01-31,4,-0.011238235980272293,-0.016165927052497864,away,140,2.4,False,-100.0,0.016165927052497864
op_2023-2024_BOS_IND_2024-01-31,4,0.005293499678373337,0.08275078982114792,home,-222,1.4504504504504505,True,45.04504504504505,0.08275078982114792
op_2023-2024_CHI_TOR_2024-01-31,4,-0.03803735598921776,0.060671910643577576,away,170,2.7,True,170.00000000000003,-0.060671910643577576
op_2023-2024_GSW_PHI_2024-01-31,4,-0.03880695998668671,-0.09720955789089203,away,160,2.6,False,-100.0,0.09720955789089203
op_2023-2024_CLE_DET_2024-02-01,4,-0.006932028569281101,0.015327701345086098,away,550,6.5,False,-100.0,-0.015327701345086098
op_2023-2024_WAS_LAC_2024-02-01,4,0.007260369136929512,0.088968925178051,home,600,7.0,False,-100.0,0.088968925178051
op_2023-2024_OKC_DEN_2024-02-01,4,0.009460744448006153,0.13701458275318146,home,-120,1.8333333333333335,True,83.33333333333334,0.13701458275318146
op_2023-2024_MIN_DAL_2024-02-01,4,-0.033892516046762466,-0.024134371429681778,away,750,8.5,False,-100.0,0.024134371429681778
